DATE,PM 2.5,O3,Overall_AQI,Overall_AQI_Category
2022-08-04 07:00:00,15.3,4,58,Moderate
2022-08-04 08:00:00,19.1,5,66,Moderate
2022-08-04 09:00:00,19.5,5,67,Moderate
2022-08-04 10:00:00,20.2,6,68,Moderate
2022-08-04 11:00:00,26.1,8,80,Moderate
2022-08-04 12:00:00,27.0,6,82,Moderate
2022-08-04 13:00:00,23.5,8,75,Moderate
2022-08-04 14:00:00,22.2,10,72,Moderate
2022-08-04 15:00:00,18.1,14,64,Moderate
2022-08-04 16:00:00,18.5,13,64,Moderate
2022-08-04 17:00:00,18.7,15,65,Moderate
2022-08-04 18:00:00,18.8,16,65,Moderate
2022-08-04 19:00:00,24.4,17,77,Moderate
2022-08-04 20:00:00,27.7,17,84,Moderate
2022-08-04 21:00:00,27.8,18,84,Moderate
2022-08-04 22:00:00,29.4,15,87,Moderate
2022-08-04 23:00:00,26.7,15,82,Moderate
2022-08-05 00:00:00,28.8,13,86,Moderate
2022-08-05 01:00:00,24.4,10,77,Moderate
2022-08-05 02:00:00,21.7,10,71,Moderate
2022-08-05 03:00:00,23.6,7,75,Moderate
2022-08-05 04:00:00,21.2,6,70,Moderate
2022-08-05 05:00:00,20.7,4,69,Moderate
2022-08-05 06:00:00,20.8,0,69,Moderate
2022-08-05 07:00:00,20.8,2,69,Moderate
2022-08-05 08:00:00,21.7,2,71,Moderate
2022-08-05 09:00:00,28.9,7,86,Moderate
2022-08-05 10:00:00,24.9,3,78,Moderate
2022-08-05 11:00:00,20.4,6,68,Moderate
2022-08-05 12:00:00,20.2,5,68,Moderate
2022-08-05 13:00:00,17.6,5,63,Moderate
2022-08-05 14:00:00,11.8,5,49,Good
2022-08-05 15:00:00,12.4,10,52,Moderate
2022-08-05 16:00:00,13.2,12,53,Moderate
2022-08-05 17:00:00,11.5,16,48,Good
2022-08-05 18:00:00,12.2,18,51,Moderate
2022-08-05 19:00:00,17.1,23,62,Moderate
2022-08-05 20:00:00,22.0,22,72,Moderate
2022-08-05 21:00:00,24.0,21,76,Moderate
2022-08-05 22:00:00,24.5,21,77,Moderate
2022-08-05 23:00:00,23.2,13,74,Moderate
2022-08-06 00:00:00,24.1,11,76,Moderate
2022-08-06 01:00:00,23.5,8,75,Moderate
2022-08-06 02:00:00,22.7,7,73,Moderate
2022-08-06 03:00:00,21.8,8,71,Moderate
2022-08-06 04:00:00,20.9,8,70,Moderate
2022-08-06 05:00:00,13.9,6,55,Moderate
2022-08-06 06:00:00,11.9,6,50,Good
2022-08-06 07:00:00,10.9,5,45,Good
2022-08-06 08:00:00,10.4,6,43,Good
2022-08-06 09:00:00,13.7,7,54,Moderate
2022-08-06 10:00:00,15.3,6,58,Moderate
2022-08-06 11:00:00,18.6,5,65,Moderate
2022-08-06 12:00:00,19.3,7,66,Moderate
2022-08-06 13:00:00,18.1,9,64,Moderate
2022-08-06 14:00:00,17.5,10,62,Moderate
2022-08-06 15:00:00,14.2,13,55,Moderate
2022-08-06 16:00:00,14.1,14,55,Moderate
2022-08-06 17:00:00,17.0,12,61,Moderate
2022-08-06 18:00:00,21.0,11,70,Moderate
2022-08-06 19:00:00,23.5,13,75,Moderate
2022-08-06 20:00:00,21.7,18,71,Moderate
2022-08-06 21:00:00,19.3,19,66,Moderate
2022-08-06 22:00:00,22.1,16,72,Moderate
2022-08-06 23:00:00,24.0,19,76,Moderate
2022-08-07 00:00:00,26.5,20,81,Moderate
2022-08-07 01:00:00,21.7,20,71,Moderate
2022-08-07 02:00:00,17.8,14,63,Moderate
2022-08-07 03:00:00,15.4,12,58,Moderate
2022-08-07 04:00:00,14.2,9,55,Moderate
2022-08-07 05:00:00,18.6,6,65,Moderate
2022-08-07 06:00:00,17.3,3,62,Moderate
2022-08-07 07:00:00,18.1,4,64,Moderate
2022-08-07 08:00:00,19.0,6,66,Moderate
2022-08-07 09:00:00,19.0,7,66,Moderate
2022-08-07 10:00:00,17.0,6,61,Moderate
2022-08-07 11:00:00,19.0,5,66,Moderate
2022-08-07 12:00:00,15.6,6,58,Moderate
2022-08-07 13:00:00,12.2,7,51,Moderate
2022-08-07 14:00:00,12.6,6,52,Moderate
2022-08-07 15:00:00,14.8,9,57,Moderate
2022-08-07 16:00:00,15.4,10,58,Moderate
2022-08-07 17:00:00,16.2,11,60,Moderate
2022-08-07 18:00:00,18.1,13,64,Moderate
2022-08-07 19:00:00,20.5,16,69,Moderate
2022-08-07 20:00:00,19.2,19,66,Moderate
2022-08-07 21:00:00,24.1,22,76,Moderate
2022-08-07 22:00:00,31.0,17,91,Moderate
2022-08-07 23:00:00,29.0,21,87,Moderate
2022-08-08 00:00:00,20.5,19,69,Moderate
2022-08-08 01:00:00,41.7,19,116,Unhealthy for Sensitive Groups
2022-08-08 02:00:00,26.3,14,81,Moderate
2022-08-08 03:00:00,17.1,13,62,Moderate
2022-08-08 04:00:00,17.0,10,61,Moderate
2022-08-08 05:00:00,14.0,9,55,Moderate
2022-08-08 06:00:00,13.0,6,53,Moderate
2022-08-08 07:00:00,15.0,6,57,Moderate
2022-08-08 08:00:00,15.0,5,57,Moderate
2022-08-08 09:00:00,19.0,4,66,Moderate
2022-08-08 10:00:00,20.4,5,68,Moderate
2022-08-08 11:00:00,18.2,5,64,Moderate
2022-08-08 12:00:00,17.6,6,63,Moderate
2022-08-08 13:00:00,14.3,6,56,Moderate
2022-08-08 14:00:00,13.6,7,54,Moderate
2022-08-08 15:00:00,14.8,8,57,Moderate
2022-08-08 16:00:00,14.9,9,57,Moderate
2022-08-08 17:00:00,16.9,12,61,Moderate
2022-08-08 18:00:00,18.9,14,65,Moderate
2022-08-08 19:00:00,23.9,16,76,Moderate
2022-08-08 20:00:00,22.9,14,74,Moderate
2022-08-08 21:00:00,18.9,15,65,Moderate
2022-08-08 22:00:00,13.4,16,54,Moderate
2022-08-08 23:00:00,11.2,16,47,Good
2022-08-09 00:00:00,12.1,17,51,Moderate
2022-08-09 01:00:00,11.0,15,46,Good
2022-08-09 02:00:00,8.5,15,35,Good
2022-08-09 03:00:00,7.7,14,32,Good
2022-08-09 04:00:00,9.8,12,41,Good
2022-08-09 05:00:00,9.4,8,39,Good
2022-08-09 06:00:00,10.7,5,45,Good
2022-08-09 07:00:00,13.8,5,55,Moderate
2022-08-09 08:00:00,16.4,4,60,Moderate
2022-08-09 09:00:00,20.7,4,69,Moderate
2022-08-09 10:00:00,21.3,4,70,Moderate
2022-08-09 11:00:00,17.6,5,63,Moderate
2022-08-09 12:00:00,14.8,5,57,Moderate
2022-08-09 13:00:00,13.9,7,55,Moderate
2022-08-09 14:00:00,11.9,7,50,Good
2022-08-09 15:00:00,9.4,9,39,Good
2022-08-09 16:00:00,9.7,11,40,Good
2022-08-09 17:00:00,8.8,15,37,Good
2022-08-09 18:00:00,11.4,23,48,Good
2022-08-09 19:00:00,13.2,32,53,Moderate
2022-08-09 20:00:00,16.6,28,60,Moderate
2022-08-09 21:00:00,18.8,32,65,Moderate
2022-08-09 22:00:00,17.9,34,63,Moderate
2022-08-09 23:00:00,15.4,32,58,Moderate
2022-08-10 00:00:00,10.7,25,45,Good
2022-08-10 01:00:00,8.3,23,35,Good
2022-08-10 02:00:00,8.6,15,36,Good
2022-08-10 03:00:00,9.3,13,39,Good
2022-08-10 04:00:00,9.1,12,38,Good
2022-08-10 05:00:00,7.5,11,31,Good
2022-08-10 06:00:00,6.7,7,28,Good
2022-08-10 07:00:00,10.3,7,43,Good
2022-08-10 08:00:00,13.6,7,54,Moderate
2022-08-10 09:00:00,14.8,5,57,Moderate
2022-08-10 10:00:00,12.9,4,53,Moderate
2022-08-10 11:00:00,13.9,4,55,Moderate
2022-08-10 12:00:00,12.9,5,53,Moderate
2022-08-10 13:00:00,12.9,4,53,Moderate
2022-08-10 14:00:00,9.9,4,41,Good
2022-08-10 15:00:00,10.9,9,45,Good
2022-08-10 16:00:00,14.0,17,55,Moderate
2022-08-10 17:00:00,13.5,19,54,Moderate
2022-08-10 18:00:00,15.7,21,59,Moderate
2022-08-10 19:00:00,14.8,23,57,Moderate
2022-08-10 20:00:00,14.9,20,57,Moderate
2022-08-10 21:00:00,18.9,20,65,Moderate
2022-08-10 22:00:00,20.9,21,70,Moderate
2022-08-10 23:00:00,18.9,17,65,Moderate
2022-08-11 00:00:00,15.9,15,59,Moderate
2022-08-11 01:00:00,12.9,13,53,Moderate
2022-08-11 02:00:00,13.4,9,54,Moderate
2022-08-11 03:00:00,14.7,6,56,Moderate
2022-08-11 04:00:00,15.8,5,59,Moderate
2022-08-11 05:00:00,16.9,4,61,Moderate
2022-08-11 06:00:00,15.9,3,59,Moderate
2022-08-11 07:00:00,17.9,3,63,Moderate
2022-08-11 08:00:00,17.9,4,63,Moderate
2022-08-11 09:00:00,23.4,2,75,Moderate
2022-08-11 10:00:00,22.2,5,72,Moderate
2022-08-11 11:00:00,18.1,4,64,Moderate
2022-08-11 12:00:00,15.5,4,58,Moderate
2022-08-11 13:00:00,14.7,4,56,Moderate
2022-08-11 14:00:00,12.8,6,52,Moderate
2022-08-11 15:00:00,10.9,7,45,Good
2022-08-11 16:00:00,10.9,10,45,Good
2022-08-11 17:00:00,8.9,16,37,Good
2022-08-11 18:00:00,13.9,24,55,Moderate
2022-08-11 19:00:00,11.9,33,50,Good
2022-08-11 20:00:00,13.9,36,55,Moderate
2022-08-11 21:00:00,14.4,35,56,Moderate
2022-08-11 22:00:00,13.7,33,54,Moderate
2022-08-11 23:00:00,14.3,31,56,Moderate
2022-08-12 00:00:00,13.1,22,53,Moderate
2022-08-12 01:00:00,10.5,15,44,Good
2022-08-12 02:00:00,8.7,14,36,Good
2022-08-12 03:00:00,10.8,12,45,Good
2022-08-12 04:00:00,9.9,9,41,Good
2022-08-12 05:00:00,10.4,5,43,Good
2022-08-12 06:00:00,12.7,5,52,Moderate
2022-08-12 07:00:00,14.3,4,56,Moderate
2022-08-12 08:00:00,15.1,4,57,Moderate
2022-08-12 09:00:00,14.5,5,56,Moderate
2022-08-12 10:00:00,15.2,4,58,Moderate
2022-08-12 11:00:00,16.6,5,60,Moderate
2022-08-12 12:00:00,13.8,6,55,Moderate
2022-08-12 13:00:00,15.4,7,58,Moderate
2022-08-12 14:00:00,14.2,7,55,Moderate
2022-08-12 15:00:00,12.6,11,52,Moderate
2022-08-12 16:00:00,10.8,13,45,Good
2022-08-12 17:00:00,13.9,16,55,Moderate
2022-08-12 18:00:00,14.9,22,57,Moderate
2022-08-12 19:00:00,12.9,24,53,Moderate
2022-08-12 20:00:00,15.9,23,59,Moderate
2022-08-12 21:00:00,16.4,24,60,Moderate
2022-08-12 22:00:00,17.7,23,63,Moderate
2022-08-12 23:00:00,15.8,18,59,Moderate
2022-08-13 00:00:00,16.9,17,61,Moderate
2022-08-13 01:00:00,13.9,14,55,Moderate
2022-08-13 02:00:00,12.4,12,52,Moderate
2022-08-13 03:00:00,14.7,8,56,Moderate
2022-08-13 04:00:00,15.6,7,58,Moderate
2022-08-13 05:00:00,16.6,5,60,Moderate
2022-08-13 06:00:00,16.7,3,61,Moderate
2022-08-13 07:00:00,16.4,3,60,Moderate
2022-08-13 08:00:00,20.7,4,69,Moderate
2022-08-13 09:00:00,20.8,4,69,Moderate
2022-08-13 10:00:00,22.9,4,74,Moderate
2022-08-13 11:00:00,18.9,4,65,Moderate
2022-08-13 12:00:00,17.9,5,63,Moderate
2022-08-13 13:00:00,20.4,7,68,Moderate
2022-08-13 14:00:00,19.3,9,66,Moderate
2022-08-13 15:00:00,18.8,15,65,Moderate
2022-08-13 16:00:00,21.2,20,70,Moderate
2022-08-13 17:00:00,18.7,22,65,Moderate
2022-08-13 18:00:00,17.2,25,62,Moderate
2022-08-13 19:00:00,17.1,27,62,Moderate
2022-08-13 20:00:00,17.8,29,63,Moderate
2022-08-13 21:00:00,17.1,23,62,Moderate
2022-08-13 22:00:00,14.4,26,56,Moderate
2022-08-13 23:00:00,12.7,27,52,Moderate
2022-08-14 00:00:00,11.8,23,49,Good
2022-08-14 01:00:00,12.9,18,53,Moderate
2022-08-14 02:00:00,11.9,15,50,Good
2022-08-14 03:00:00,9.9,13,41,Good
2022-08-14 04:00:00,8.4,8,35,Good
2022-08-14 05:00:00,6.7,4,28,Good
2022-08-14 06:00:00,6.8,2,28,Good
2022-08-14 07:00:00,6.9,3,29,Good
2022-08-14 08:00:00,11.9,3,50,Good
2022-08-14 09:00:00,14.9,6,57,Moderate
2022-08-14 10:00:00,18.4,7,64,Moderate
2022-08-14 11:00:00,22.7,8,73,Moderate
2022-08-14 12:00:00,24.3,9,77,Moderate
2022-08-14 13:00:00,19.1,9,66,Moderate
2022-08-14 14:00:00,16.5,9,60,Moderate
2022-08-14 15:00:00,15.2,11,58,Moderate
2022-08-14 16:00:00,14.6,14,56,Moderate
2022-08-14 17:00:00,16.8,20,61,Moderate
2022-08-14 18:00:00,18.4,24,64,Moderate
2022-08-14 19:00:00,21.5,26,71,Moderate
2022-08-14 20:00:00,20.3,30,68,Moderate
2022-08-14 21:00:00,20.1,32,68,Moderate
2022-08-14 22:00:00,14.0,32,55,Moderate
2022-08-14 23:00:00,17.0,28,61,Moderate
2022-08-15 00:00:00,19.0,26,66,Moderate
2022-08-15 01:00:00,13.0,22,53,Moderate
2022-08-15 02:00:00,10.0,19,42,Good
2022-08-15 03:00:00,9.0,16,38,Good
2022-08-15 04:00:00,12.5,14,52,Moderate
2022-08-15 05:00:00,10.2,13,42,Good
2022-08-15 06:00:00,17.6,14,63,Moderate
2022-08-15 07:00:00,20.3,13,68,Moderate
2022-08-15 08:00:00,20.1,14,68,Moderate
2022-08-15 09:00:00,18.0,13,63,Moderate
2022-08-15 10:00:00,12.5,11,52,Moderate
2022-08-15 11:00:00,9.2,10,38,Good
2022-08-15 12:00:00,8.6,8,36,Good
2022-08-15 13:00:00,7.3,7,30,Good
2022-08-15 14:00:00,9.1,7,38,Good
2022-08-15 15:00:00,10.0,14,42,Good
2022-08-15 16:00:00,10.0,18,42,Good
2022-08-15 17:00:00,11.5,23,48,Good
2022-08-15 18:00:00,15.2,27,58,Moderate
2022-08-15 19:00:00,14.6,31,56,Moderate
2022-08-15 20:00:00,20.3,35,68,Moderate
2022-08-15 21:00:00,26.1,36,80,Moderate
2022-08-15 22:00:00,28.5,37,85,Moderate
2022-08-15 23:00:00,21.2,31,70,Moderate
2022-08-16 00:00:00,18.1,27,64,Moderate
2022-08-16 01:00:00,14.5,23,56,Moderate
2022-08-16 02:00:00,13.7,18,54,Moderate
2022-08-16 03:00:00,13.8,16,55,Moderate
2022-08-16 04:00:00,12.4,15,52,Moderate
2022-08-16 05:00:00,16.7,11,61,Moderate
2022-08-16 06:00:00,14.3,10,56,Moderate
2022-08-16 07:00:00,21.6,8,71,Moderate
2022-08-16 08:00:00,21.3,11,70,Moderate
2022-08-16 09:00:00,19.6,8,67,Moderate
2022-08-16 10:00:00,18.3,7,64,Moderate
2022-08-16 11:00:00,18.1,8,64,Moderate
2022-08-16 12:00:00,16.5,9,60,Moderate
2022-08-16 13:00:00,13.2,10,53,Moderate
2022-08-16 14:00:00,14.1,10,55,Moderate
2022-08-16 15:00:00,14.5,17,56,Moderate
2022-08-16 16:00:00,11.7,22,49,Good
2022-08-16 17:00:00,11.3,26,47,Good
2022-08-16 18:00:00,11.6,28,48,Good
2022-08-16 19:00:00,13.3,30,54,Moderate
2022-08-16 20:00:00,16.1,33,59,Moderate
2022-08-16 21:00:00,17.0,34,61,Moderate
2022-08-16 22:00:00,17.5,32,62,Moderate
2022-08-16 23:00:00,17.7,29,63,Moderate
2022-08-17 00:00:00,16.8,25,61,Moderate
2022-08-17 01:00:00,16.4,20,60,Moderate
2022-08-17 02:00:00,17.7,18,63,Moderate
2022-08-17 03:00:00,13.8,17,55,Moderate
2022-08-17 04:00:00,12.5,16,52,Moderate
2022-08-17 05:00:00,12.7,14,52,Moderate
2022-08-17 06:00:00,14.7,12,56,Moderate
2022-08-17 07:00:00,16.3,11,60,Moderate
2022-08-17 08:00:00,19.2,12,66,Moderate
2022-08-17 09:00:00,18.1,11,64,Moderate
2022-08-17 10:00:00,20.5,11,69,Moderate
2022-08-17 11:00:00,20.2,11,68,Moderate
2022-08-17 12:00:00,21.6,11,71,Moderate
2022-08-17 13:00:00,19.3,10,66,Moderate
2022-08-17 14:00:00,16.6,12,60,Moderate
2022-08-17 15:00:00,16.3,16,60,Moderate
2022-08-17 16:00:00,13.1,21,53,Moderate
2022-08-17 17:00:00,13.5,22,54,Moderate
2022-08-17 18:00:00,15.7,29,59,Moderate
2022-08-17 19:00:00,15.3,28,58,Moderate
2022-08-17 20:00:00,19.6,28,67,Moderate
2022-08-17 21:00:00,20.3,30,68,Moderate
2022-08-17 22:00:00,18.6,31,65,Moderate
2022-08-17 23:00:00,19.3,26,66,Moderate
2022-08-18 00:00:00,17.6,24,63,Moderate
2022-08-18 01:00:00,17.3,22,62,Moderate
2022-08-18 02:00:00,17.1,21,62,Moderate
2022-08-18 03:00:00,17.0,19,61,Moderate
2022-08-18 04:00:00,16.2,18,60,Moderate
2022-08-18 05:00:00,13.5,15,54,Moderate
2022-08-18 06:00:00,17.2,12,62,Moderate
2022-08-18 07:00:00,20.1,12,68,Moderate
2022-08-18 08:00:00,22.0,10,72,Moderate
2022-08-18 09:00:00,23.0,9,74,Moderate
2022-08-18 10:00:00,22.0,8,72,Moderate
2022-08-18 11:00:00,22.0,10,72,Moderate
2022-08-18 12:00:00,23.0,8,74,Moderate
2022-08-18 13:00:00,15.5,10,58,Moderate
2022-08-18 14:00:00,13.2,10,53,Moderate
2022-08-18 15:00:00,13.1,13,53,Moderate
2022-08-18 16:00:00,11.5,16,48,Good
2022-08-18 17:00:00,15.2,23,58,Moderate
2022-08-18 18:00:00,17.1,27,62,Moderate
2022-08-18 19:00:00,19.0,26,66,Moderate
2022-08-18 20:00:00,20.0,29,68,Moderate
2022-08-18 21:00:00,22.0,32,72,Moderate
2022-08-18 22:00:00,21.0,30,70,Moderate
2022-08-18 23:00:00,14.0,29,55,Moderate
2022-08-19 00:00:00,11.4,27,48,Good
2022-08-19 01:00:00,9.2,27,38,Good
2022-08-19 02:00:00,9.1,23,38,Good
2022-08-19 03:00:00,8.0,22,33,Good
2022-08-19 04:00:00,6.0,19,25,Good
2022-08-19 05:00:00,6.0,18,25,Good
2022-08-19 06:00:00,5.5,15,23,Good
2022-08-19 07:00:00,8.7,12,36,Good
2022-08-19 08:00:00,13.8,9,55,Moderate
2022-08-19 09:00:00,12.9,8,53,Moderate
2022-08-19 10:00:00,11.9,6,50,Good
2022-08-19 11:00:00,9.4,5,39,Good
2022-08-19 12:00:00,9.2,4,38,Good
2022-08-19 13:00:00,10.1,7,42,Good
2022-08-19 14:00:00,11.5,7,48,Good
2022-08-19 15:00:00,10.2,12,42,Good
2022-08-19 16:00:00,12.1,15,51,Moderate
2022-08-19 17:00:00,13.5,21,54,Moderate
2022-08-19 18:00:00,14.2,30,55,Moderate
2022-08-19 19:00:00,16.1,30,59,Moderate
2022-08-19 20:00:00,16.5,32,60,Moderate
2022-08-19 21:00:00,15.2,33,58,Moderate
2022-08-19 22:00:00,15.1,34,57,Moderate
2022-08-19 23:00:00,13.5,30,54,Moderate
2022-08-20 00:00:00,16.7,26,61,Moderate
2022-08-20 01:00:00,14.8,26,57,Moderate
2022-08-20 02:00:00,10.4,24,43,Good
2022-08-20 03:00:00,9.7,21,40,Good
2022-08-20 04:00:00,7.8,18,32,Good
2022-08-20 05:00:00,7.4,17,31,Good
2022-08-20 06:00:00,8.7,14,36,Good
2022-08-20 07:00:00,10.8,10,45,Good
2022-08-20 08:00:00,12.9,10,53,Moderate
2022-08-20 09:00:00,17.9,9,63,Moderate
2022-08-20 10:00:00,19.9,8,67,Moderate
2022-08-20 11:00:00,22.4,6,73,Moderate
2022-08-20 12:00:00,16.7,6,61,Moderate
2022-08-20 13:00:00,13.8,7,55,Moderate
2022-08-20 14:00:00,14.9,9,57,Moderate
2022-08-20 15:00:00,9.9,14,41,Good
2022-08-20 16:00:00,9.4,20,39,Good
2022-08-20 17:00:00,10.2,25,42,Good
2022-08-20 18:00:00,9.6,29,40,Good
2022-08-20 19:00:00,11.3,36,47,Good
2022-08-20 20:00:00,16.6,41,60,Moderate
2022-08-20 21:00:00,18.3,42,64,Moderate
2022-08-20 22:00:00,18.1,40,64,Moderate
2022-08-20 23:00:00,15.0,37,57,Moderate
2022-08-21 00:00:00,14.5,33,56,Moderate
2022-08-21 01:00:00,15.2,29,58,Moderate
2022-08-21 02:00:00,8.6,25,36,Good
2022-08-21 03:00:00,11.3,19,47,Good
2022-08-21 04:00:00,11.6,17,48,Good
2022-08-21 05:00:00,9.3,12,39,Good
2022-08-21 06:00:00,14.1,8,55,Moderate
2022-08-21 07:00:00,17.0,5,61,Moderate
2022-08-21 08:00:00,18.5,6,64,Moderate
2022-08-21 09:00:00,17.7,5,63,Moderate
2022-08-21 10:00:00,13.3,6,54,Moderate
2022-08-21 11:00:00,11.6,8,48,Good
2022-08-21 12:00:00,10.3,9,43,Good
2022-08-21 13:00:00,9.6,11,40,Good
2022-08-21 14:00:00,9.3,13,39,Good
2022-08-21 15:00:00,10.6,16,44,Good
2022-08-21 16:00:00,9.3,21,39,Good
2022-08-21 17:00:00,7.6,24,32,Good
2022-08-21 18:00:00,8.3,25,35,Good
2022-08-21 19:00:00,11.1,29,46,Good
2022-08-21 20:00:00,13.0,37,53,Moderate
2022-08-21 21:00:00,13.5,40,54,Moderate
2022-08-21 22:00:00,17.7,37,63,Moderate
2022-08-21 23:00:00,14.3,36,56,Moderate
2022-08-22 00:00:00,15.6,31,58,Moderate
2022-08-22 01:00:00,14.8,25,57,Moderate
2022-08-22 02:00:00,13.9,21,55,Moderate
2022-08-22 03:00:00,13.4,20,54,Moderate
2022-08-22 04:00:00,11.7,16,49,Good
2022-08-22 05:00:00,14.3,15,56,Moderate
2022-08-22 06:00:00,17.6,12,63,Moderate
2022-08-22 07:00:00,18.8,11,65,Moderate
2022-08-22 08:00:00,24.4,9,77,Moderate
2022-08-22 09:00:00,24.4,8,77,Moderate
2022-08-22 10:00:00,-999.0,6,6,Good
2022-08-22 12:00:00,-999.0,5,5,Good
2022-08-22 13:00:00,12.1,4,51,Moderate
2022-08-22 14:00:00,10.3,7,43,Good
2022-08-22 15:00:00,10.1,9,42,Good
2022-08-22 16:00:00,11.6,14,48,Good
2022-08-22 17:00:00,10.8,19,45,Good
2022-08-22 18:00:00,11.4,25,48,Good
2022-08-22 19:00:00,14.2,27,55,Moderate
2022-08-22 20:00:00,20.6,30,69,Moderate
2022-08-22 21:00:00,23.3,34,75,Moderate
2022-08-22 22:00:00,24.1,32,76,Moderate
2022-08-22 23:00:00,23.5,32,75,Moderate
2022-08-23 00:00:00,21.7,31,71,Moderate
2022-08-23 01:00:00,21.3,28,70,Moderate
2022-08-23 02:00:00,20.6,25,69,Moderate
2022-08-23 03:00:00,18.8,22,65,Moderate
2022-08-23 04:00:00,16.9,19,61,Moderate
2022-08-23 05:00:00,16.4,17,60,Moderate
2022-08-23 06:00:00,17.7,12,63,Moderate
2022-08-23 07:00:00,17.4,9,62,Moderate
2022-08-23 08:00:00,17.6,7,63,Moderate
2022-08-23 09:00:00,21.8,7,71,Moderate
2022-08-23 10:00:00,24.1,6,76,Moderate
2022-08-23 11:00:00,22.7,6,73,Moderate
2022-08-23 12:00:00,19.2,4,66,Moderate
2022-08-23 13:00:00,17.8,4,63,Moderate
2022-08-23 14:00:00,14.7,6,56,Moderate
2022-08-23 15:00:00,16.8,6,61,Moderate
2022-08-23 16:00:00,18.4,13,64,Moderate
2022-08-23 17:00:00,16.7,20,61,Moderate
2022-08-23 18:00:00,12.8,26,52,Moderate
2022-08-23 19:00:00,14.4,29,56,Moderate
2022-08-23 20:00:00,16.2,29,60,Moderate
2022-08-23 21:00:00,17.6,34,63,Moderate
2022-08-23 22:00:00,17.3,36,62,Moderate
2022-08-23 23:00:00,15.6,38,58,Moderate
2022-08-24 00:00:00,11.3,35,47,Good
2022-08-24 01:00:00,8.6,34,36,Good
2022-08-24 02:00:00,7.8,33,32,Good
2022-08-24 03:00:00,15.4,28,58,Moderate
2022-08-24 04:00:00,13.7,22,54,Moderate
2022-08-24 05:00:00,12.3,18,51,Moderate
2022-08-24 06:00:00,12.1,15,51,Moderate
2022-08-24 07:00:00,18.5,9,64,Moderate
2022-08-24 08:00:00,17.7,7,63,Moderate
2022-08-24 09:00:00,22.3,6,72,Moderate
2022-08-24 10:00:00,22.6,5,73,Moderate
2022-08-24 11:00:00,22.8,5,74,Moderate
2022-08-24 12:00:00,16.9,5,61,Moderate
2022-08-24 13:00:00,14.4,5,56,Moderate
2022-08-24 14:00:00,12.2,6,51,Moderate
2022-08-24 15:00:00,11.1,9,46,Good
2022-08-24 16:00:00,10.0,15,42,Good
2022-08-24 17:00:00,9.0,22,38,Good
2022-08-24 18:00:00,14.0,27,55,Moderate
2022-08-24 19:00:00,14.5,30,56,Moderate
2022-08-24 20:00:00,12.7,35,52,Moderate
2022-08-24 21:00:00,11.3,39,47,Good
2022-08-24 22:00:00,10.6,40,44,Good
2022-08-24 23:00:00,12.8,39,52,Moderate
2022-08-25 00:00:00,12.9,37,53,Moderate
2022-08-25 01:00:00,12.4,33,52,Moderate
2022-08-25 02:00:00,13.7,30,54,Moderate
2022-08-25 03:00:00,13.8,24,55,Moderate
2022-08-25 04:00:00,13.4,23,54,Moderate
2022-08-25 05:00:00,12.2,20,51,Moderate
2022-08-25 06:00:00,13.0,17,53,Moderate
2022-08-25 07:00:00,17.0,13,61,Moderate
2022-08-25 08:00:00,19.0,12,66,Moderate
2022-08-25 09:00:00,17.5,10,62,Moderate
2022-08-25 10:00:00,14.3,8,56,Moderate
2022-08-25 11:00:00,11.6,7,48,Good
2022-08-25 12:00:00,17.3,6,62,Moderate
2022-08-25 13:00:00,12.6,7,52,Moderate
2022-08-25 14:00:00,9.8,8,41,Good
2022-08-25 15:00:00,7.9,11,33,Good
2022-08-25 16:00:00,7.4,15,31,Good
2022-08-25 17:00:00,6.7,17,28,Good
2022-08-25 18:00:00,8.3,18,35,Good
2022-08-25 19:00:00,11.6,20,48,Good
2022-08-25 20:00:00,14.8,22,57,Moderate
2022-08-25 21:00:00,17.9,26,63,Moderate
2022-08-25 22:00:00,14.4,29,56,Moderate
2022-08-25 23:00:00,12.2,26,51,Moderate
2022-08-26 00:00:00,12.6,26,52,Moderate
2022-08-26 01:00:00,12.3,21,51,Moderate
2022-08-26 02:00:00,14.6,16,56,Moderate
2022-08-26 03:00:00,12.8,11,52,Moderate
2022-08-26 04:00:00,14.9,9,57,Moderate
2022-08-26 05:00:00,13.9,7,55,Moderate
2022-08-26 06:00:00,12.4,6,52,Moderate
2022-08-26 07:00:00,14.7,5,56,Moderate
2022-08-26 08:00:00,14.3,6,56,Moderate
2022-08-26 09:00:00,8.1,6,34,Good
2022-08-26 10:00:00,14.0,7,55,Moderate
2022-08-26 11:00:00,17.0,6,61,Moderate
2022-08-26 12:00:00,22.5,8,73,Moderate
2022-08-26 13:00:00,18.2,9,64,Moderate
2022-08-26 14:00:00,14.6,11,56,Moderate
2022-08-26 15:00:00,13.8,11,55,Moderate
2022-08-26 16:00:00,12.9,14,53,Moderate
2022-08-26 17:00:00,14.9,16,57,Moderate
2022-08-26 18:00:00,15.4,15,58,Moderate
2022-08-26 19:00:00,17.7,14,63,Moderate
2022-08-26 20:00:00,17.8,16,63,Moderate
2022-08-26 21:00:00,18.9,16,65,Moderate
2022-08-26 22:00:00,21.9,15,72,Moderate
2022-08-26 23:00:00,24.4,14,77,Moderate
2022-08-27 00:00:00,19.2,12,66,Moderate
2022-08-27 01:00:00,15.6,10,58,Moderate
